village_code_2011,village_name_2011,state_code_2011,district_code_2011,sub_district_code_2011,village_code_2001,village_name_2001,state_code_2001,district_code_2001,sub_district_code_2001,CEN_2001
427622,Karlabeda,21,397,3192,4780800,Karlabeda,21,28,5,2128000504780800
427623,Siuni,21,397,3192,4780900,Siuni,21,28,5,2128000504780900
427624,Sindhigam,21,397,3192,4781000,Sindhigam,21,28,5,2128000504781000
427625,Jholla,21,397,3192,4781100,Jholla,21,28,5,2128000504781100
427626,Singisari,21,397,3192,4781200,Singisari,21,28,5,2128000504781200
427627,Jhotiarpara,21,397,3192,4781300,Jhotiarpara,21,28,5,2128000504781300
427628,Ulandaguda,21,397,3192,4781400,Ulandaguda,21,28,5,2128000504781400
427629,Menjar,21,397,3192,4781500,Menjar,21,28,5,2128000504781500
427630,Parsabeda,21,397,3192,4781600,Parsabeda,21,28,5,2128000504781600
427632,Mendra,21,397,3192,4781800,Mendra,21,28,5,2128000504781800
427633,Mangrachachara,21,397,3192,4781900,Mangrachachara,21,28,5,2128000504781900
427634,Saraguda,21,397,3192,4782000,Saraguda,21,28,5,2128000504782000
427635,Khutubai,21,397,3192,4782100,Khutubai,21,28,5,2128000504782100
427636,Pujariguda,21,397,3192,4782200,Pujariguda,21,28,5,2128000504782200
427637,Chikili,21,397,3192,4782300,Chikili,21,28,5,2128000504782300
427638,Baigam,21,397,3192,4782400,Baigam,21,28,5,2128000504782400
427639,Kusumabandha,21,397,3192,4782500,Kusumabandha,21,28,5,2128000504782500
427640,Kelia,21,397,3192,4782600,Kelia,21,28,5,2128000504782600
427641,Patia,21,397,3192,4782700,Patia,21,28,5,2128000504782700
427642,Kontamal,21,397,3192,4782800,Kontamal,21,28,5,2128000504782800
427643,Musapalla,21,397,3192,4782900,Musapalla,21,28,5,2128000504782900
427644,Ghusarabeda,21,397,3192,4783000,Ghusarabeda,21,28,5,2128000504783000
427645,Duminiguda,21,397,3192,4783100,Duminiguda,21,28,5,2128000504783100
427646,Jhaliaguda,21,397,3192,4783200,Jhaliaguda,21,28,5,2128000504783200
427647,Kamata,21,397,3192,4783300,Kamata,21,28,5,2128000504783300
427648,Koilari,21,397,3192,4783400,Koilari,21,28,5,2128000504783400
427649,Rabanaguda,21,397,3192,4783500,Rabanaguda,21,28,5,2128000504783500
427650,Ambaguda,21,397,3192,4783600,Ambaguda,21,28,5,2128000504783600
427651,Khuntaguda,21,397,3192,4783700,Khuntaguda,21,28,5,2128000504783700
427653,Mendriguda,21,397,3192,4783900,Mendriguda,21,28,5,2128000504783900
427654,Gadamaguda,21,397,3192,4784000,Gadamaguda,21,28,5,2128000504784000
427656,Ghodakhunta,21,397,3192,4784200,Ghodakhunta,21,28,5,2128000504784200
427657,Malbeda,21,397,3192,4784300,Malbeda,21,28,5,2128000504784300
427658,Tentiliguda,21,397,3192,4784400,Tentiliguda,21,28,5,2128000504784400
427659,Dondibeda,21,397,3192,4784500,Dondibeda,21,28,5,2128000504784500
427660,Torenga,21,397,3192,4784600,Torenga,21,28,5,2128000504784600
427661,Jhaliaguda,21,397,3192,4784700,Jhaliaguda,21,28,5,2128000504784700
427662,Koniki,21,397,3192,4784800,Koniki,21,28,5,2128000504784800
427663,Ponar,21,397,3192,4784900,Ponar,21,28,5,2128000504784900
427664,Kuhukaguda,21,397,3192,4785000,Kuhukaguda,21,28,5,2128000504785000
427665,Majhiguda,21,397,3192,4785100,Majhiguda,21,28,5,2128000504785100
427666,Kurupa,21,397,3192,4785200,Kurupa,21,28,5,2128000504785200
427667,Mundibeda,21,397,3192,4785300,Mundibeda,21,28,5,2128000504785300
427668,Borigam,21,397,3192,4785400,Borigam,21,28,5,2128000504785400
427669,Dongiriguda,21,397,3192,4785500,Dongiriguda,21,28,5,2128000504785500
427670,Chelibeda,21,397,3192,4785600,Chelibeda,21,28,5,2128000504785600
427671,Dhansaraguda,21,397,3192,4785700,Dhansaraguda,21,28,5,2128000504785700
427672,Motigam,21,397,3192,4785800,Motigam,21,28,5,2128000504785800
427674,Junapani,21,397,3192,4786000,Junapani,21,28,5,2128000504786000
427675,Girla,21,397,3192,4786100,Girla,21,28,5,2128000504786100
427676,Majhiguda,21,397,3192,4786200,Majhiguda,21,28,5,2128000504786200
427678,Dabugan,21,397,3192,4786400,Dabugan,21,28,5,2128000504786400
427679,Umarahandi,21,397,3192,4786500,Umarahandi,21,28,5,2128000504786500
427680,Manigam,21,397,3192,4786600,Manigam,21,28,5,2128000504786600
427681,Dayaguda,21,397,3192,4786700,Dayaguda,21,28,5,2128000504786700
427682,Bheja,21,397,3192,4786800,Bheja,21,28,5,2128000504786800
427683,Khaira,21,397,3192,4786900,Khaira,21,28,5,2128000504786900
427684,Khaliguda,21,397,3192,4787000,Khaliguda,21,28,5,2128000504787000
427685,Patri,21,397,3192,4787100,Patri,21,28,5,2128000504787100
427686,Bhatadhansuli,21,397,3192,4787200,Bhatadhansuli,21,28,5,2128000504787200
427687,Mahendri,21,397,3192,4787300,Mahendri,21,28,5,2128000504787300
427688,Hatibeda,21,397,3192,4787400,Hatibeda,21,28,5,2128000504787400
427689,Borikiguda,21,397,3192,4787500,Borikiguda,21,28,5,2128000504787500
427690,Doragula,21,397,3192,4787600,Doragula,21,28,5,2128000504787600
427691,Talbeda,21,397,3192,4787700,Talbeda,21,28,5,2128000504787700
427692,Sondhi Dongriguda,21,397,3192,4787800,Sondhi Dongriguda,21,28,5,2128000504787800
427693,Siraguda,21,397,3192,4787900,Siraguda,21,28,5,2128000504787900
427694,Pariabeda,21,397,3192,4788000,Pariabeda,21,28,5,2128000504788000
427695,Phulobhata,21,397,3192,4788100,Phulobhata,21,28,5,2128000504788100
427696,Jobaguda,21,397,3192,4788200,Jobaguda,21,28,5,2128000504788200
427697,Godegam,21,397,3192,4788300,Godegam,21,28,5,2128000504788300
427699,Dabiriguda,21,397,3192,4788500,Dabiriguda,21,28,5,2128000504788500
427700,Khutuluguda,21,397,3192,4788600,Khutuluguda,21,28,5,2128000504788600
427701,Bhaluguda,21,397,3192,4788700,Bhaluguda,21,28,5,2128000504788700
427702,Sano-olma,21,397,3192,4788800,Sano-olma,21,28,5,2128000504788800
427703,Baradei,21,397,3192,4788900,Baradei,21,28,5,2128000504788900
427704,Bariguda,21,397,3192,4789000,Bariguda,21,28,5,2128000504789000
427705,Jatabal,21,397,3192,4789100,Jatabal,21,28,5,2128000504789100
427706,Jambaguda,21,397,3192,4789200,Jambaguda,21,28,5,2128000504789200
427707,Mundaguda,21,397,3192,4789300,Mundaguda,21,28,5,2128000504789300
427708,Barli,21,397,3193,4789400,Barli,21,28,6,2128000604789400
427709,Khajuri,21,397,3193,4789500,Khajuri,21,28,6,2128000604789500
427710,Lodi,21,397,3193,4789600,Lodi,21,28,6,2128000604789600
427711,Kamarahandi,21,397,3193,4789700,Kamarahandi,21,28,6,2128000604789700
427712,Batakari,21,397,3193,4789800,Batakari,21,28,6,2128000604789800
427713,Kuchha,21,397,3193,4789900,Kuchha,21,28,6,2128000604789900
427714,Jambuguda,21,397,3193,4790000,Jambuguda,21,28,6,2128000604790000
427715,Majhiguda,21,397,3193,4790100,Majhiguda,21,28,6,2128000604790100
427716,Gopiguda,21,397,3193,4790200,Gopiguda,21,28,6,2128000604790200
427717,Tangarapala,21,397,3193,4790300,Tangarapala,21,28,6,2128000604790300
427718,Kantasaro,21,397,3193,4790400,Kantasaro,21,28,6,2128000604790400
427719,Aunli,21,397,3193,4790500,Aunli,21,28,6,2128000604790500
427720,Maidalpur,21,397,3193,4790600,Maidalpur,21,28,6,2128000604790600
427721,Charamula,21,397,3193,4790700,Charamula,21,28,6,2128000604790700
427722,Nuakote,21,397,3193,4790800,Nuakote,21,28,6,2128000604790800
427723,Chandrapur,21,397,3193,4790900,Chandrapur,21,28,6,2128000604790900
427724,Semla,21,397,3193,4791000,Semla,21,28,6,2128000604791000
427725,Paikakatara,21,397,3193,4791100,Paikakatara,21,28,6,2128000604791100
427726,Gadabakatara,21,397,3193,4791200,Gadabakatara,21,28,6,2128000604791200
427727,Merei,21,397,3193,4791300,Merei,21,28,6,2128000604791300
427728,Usigan,21,397,3193,4791400,Usigan,21,28,6,2128000604791400
427729,Palsaguda,21,397,3193,4791500,Palsaguda,21,28,6,2128000604791500
427730,Mahuli,21,397,3193,4791600,Mahuli,21,28,6,2128000604791600
427731,Hirli,21,397,3193,4791700,Hirli,21,28,6,2128000604791700
427732,Dhansuli,21,397,3193,4791800,Dhansuli,21,28,6,2128000604791800
427733,Betajharan,21,397,3193,4791900,Betajharan,21,28,6,2128000604791900
427734,Jharakusumi,21,397,3193,4792000,Jharakusumi,21,28,6,2128000604792000
427735,Minja,21,397,3193,4792100,Minja,21,28,6,2128000604792100
427736,Nakatiguda,21,397,3193,4792200,Nakatiguda,21,28,6,2128000604792200
427737,Tumberla,21,397,3193,4792300,Tumberla,21,28,6,2128000604792300
427738,Gobarla,21,397,3193,4792400,Gobarla,21,28,6,2128000604792400
427739,Loharakani,21,397,3193,4792500,Loharakani,21,28,6,2128000604792500
427740,Chandili,21,397,3193,4792600,Chandili,21,28,6,2128000604792600
427741,Barigura,21,397,3193,4792700,Barigura,21,28,6,2128000604792700
427742,Gumidora,21,397,3193,4792800,Gumidora,21,28,6,2128000604792800
427743,Bhaspur,21,397,3193,4792900,Bhaspur,21,28,6,2128000604792900
427744,Pandikot,21,397,3193,4793000,Pandikot,21,28,6,2128000604793000
427746,Bankasargi,21,397,3193,4793200,Bankasargi,21,28,6,2128000604793200
427747,Pradhaniguda,21,397,3193,4793300,Pradhaniguda,21,28,6,2128000604793300
427748,Kaliaguda,21,397,3193,4793400,Kaliaguda,21,28,6,2128000604793400
427749,Kangumajhiguda,21,397,3193,4793500,Kangumajhiguda,21,28,6,2128000604793500
427750,Patroguda,21,397,3193,4793600,Patroguda,21,28,6,2128000604793600
427751,Ghataguda,21,397,3193,4793800,Ghataguda,21,28,6,2128000604793800
427752,Dakaraguda,21,397,3193,4793900,Dakaraguda,21,28,6,2128000604793900
427753,Chingudisara,21,397,3193,4794000,Chingudisara,21,28,6,2128000604794000
427754,Mahuraguda,21,397,3193,4794100,Mahuraguda,21,28,6,2128000604794100
427755,Ekori,21,397,3193,4794200,Ekori,21,28,6,2128000604794200
427756,Saraguda,21,397,3193,4794300,Saraguda,21,28,6,2128000604794300
427757,Kantasaru,21,397,3193,4794400,Kantasaru,21,28,6,2128000604794400
427758,Cherchata,21,397,3193,4794500,Cherchata,21,28,6,2128000604794500
427759,Batasar,21,397,3193,4794600,Batasar,21,28,6,2128000604794600
427760,Bamuni,21,397,3193,4794700,Bamuni,21,28,6,2128000604794700
427761,Sikaraguda,21,397,3193,4794800,Sikaraguda,21,28,6,2128000604794800
427762,Silakaguda,21,397,3193,4794900,Silakaguda,21,28,6,2128000604794900
427763,Makia,21,397,3193,4795000,Makia,21,28,6,2128000604795000
427764,Palapur,21,397,3193,4795100,Palapur,21,28,6,2128000604795100
427765,Saranpur,21,397,3193,4795200,Saranpur,21,28,6,2128000604795200
427766,Sirisi,21,397,3193,4795300,Sirisi,21,28,6,2128000604795300
427767,Sorisapadar,21,397,3193,4795400,Sorisapadar,21,28,6,2128000604795400
427768,Dakaribeda,21,397,3193,4795500,Dakaribeda,21,28,6,2128000604795500
427769,Chandanpala,21,397,3193,4795600,Chandanpala,21,28,6,2128000604795600
427770,Hatibeda,21,397,3193,4795700,Hatibeda,21,28,6,2128000604795700
427771,Badakumuli,21,397,3193,4795800,Badakumuli,21,28,6,2128000604795800
427772,Atakabeda,21,397,3193,4795900,Atakabeda,21,28,6,2128000604795900
427773,Urdi,21,397,3193,4796000,Urdi,21,28,6,2128000604796000
427774,Patakot,21,397,3193,4796100,Patakot,21,28,6,2128000604796100
427775,Tanda,21,397,3193,4796200,Tanda,21,28,6,2128000604796200
427776,Papadahandi (CT) ,21,397,3193,4793700,Papadahandi,21,28,6,2128000604793700
427777,Jhadakusumi,21,397,3194,4813500,Jhadakusumi,21,28,10,2128001004813500
427778,Sana Atigaon,21,397,3194,4813600,Sana Atigaon,21,28,10,2128001004813600
427779,Ambagan,21,397,3194,4813700,Ambagan,21,28,10,2128001004813700
427780,Deogan,21,397,3194,4813800,Deogan,21,28,10,2128001004813800
427781,Bhandimal,21,397,3194,4813900,Bhandimal,21,28,10,2128001004813900
427782,Chancharaguda,21,397,3194,4814200,Chancharaguda,21,28,10,2128001004814200
427783,Papuni,21,397,3194,4814300,Papuni,21,28,10,2128001004814300
427784,Taragan,21,397,3194,4814400,Taragan,21,28,10,2128001004814400
427785,Katagan,21,397,3194,4814500,Katagan,21,28,10,2128001004814500
427786,Bankuli,21,397,3194,4814600,Bankuli,21,28,10,2128001004814600
427788,Badagumuda,21,397,3194,4814800,Badagumuda,21,28,10,2128001004814800
427789,Sanagumuda,21,397,3194,4814900,Sanagumuda,21,28,10,2128001004814900
427790,Ekori,21,397,3194,4815000,Ekori,21,28,10,2128001004815000
427791,Nunpani,21,397,3194,4815100,Nunpani,21,28,10,2128001004815100
427792,Chhalipita,21,397,3194,4815200,Chhalipita,21,28,10,2128001004815200
427793,Kukurabindha,21,397,3194,4815300,Kukurabindha,21,28,10,2128001004815300
427794,Kutubai,21,397,3194,4815400,Kutubai,21,28,10,2128001004815400
427795,Amilipadar,21,397,3194,4815500,Amilipadar,21,28,10,2128001004815500
427796,Jhadasemala,21,397,3194,4815600,Jhadasemala,21,28,10,2128001004815600
427797,Duragan,21,397,3194,4815700,Duragan,21,28,10,2128001004815700
427798,Sindhiguda,21,397,3194,4815900,Sindhiguda,21,28,10,2128001004815900
427799,Karandimal,21,397,3194,4818100,Karandimal,21,28,10,2128001004818100
427800,Kandapuri,21,397,3194,4818600,Kandapuri,21,28,10,2128001004818600
427801,Badpur,21,397,3194,4818700,Badpur,21,28,10,2128001004818700
427802,Rabanaguda,21,397,3194,4818900,Rabanaguda,21,28,10,2128001004818900
427803,Kodinga,21,397,3194,4819000,Kodinga,21,28,10,2128001004819000
427804,Butimajhisimla,21,397,3194,4819100,Butimajhisimla,21,28,10,2128001004819100
427805,Dumadei,21,397,3194,4819200,Dumadei,21,28,10,2128001004819200
427806,Nuaguda,21,397,3194,4819300,Nuaguda,21,28,10,2128001004819300
427807,Saraguda,21,397,3194,4819400,Saraguda,21,28,10,2128001004819400
427808,Damapala,21,397,3194,4819500,Damapala,21,28,10,2128001004819500
427809,Dangra,21,397,3194,4819600,Dangra,21,28,10,2128001004819600
427810,Khutuguda,21,397,3194,4819700,Khutuguda,21,28,10,2128001004819700
427811,Biriguda,21,397,3194,4819800,Biriguda,21,28,10,2128001004819800
427812,Bhandia,21,397,3194,4819900,Bhandia,21,28,10,2128001004819900
427813,Dengaguda,21,397,3194,4820000,Dengaguda,21,28,10,2128001004820000
427814,Kharki,21,397,3194,4820100,Kharki,21,28,10,2128001004820100
427815,Chatahandi,21,397,3194,4820200,Chatahandi,21,28,10,2128001004820200
427816,Basini,21,397,3194,4820300,Basini,21,28,10,2128001004820300
427817,Kujaguda,21,397,3194,4820400,Kujaguda,21,28,10,2128001004820400
427818,Parsaguda,21,397,3194,4820500,Parsaguda,21,28,10,2128001004820500
427819,Bandiguda,21,397,3194,4820600,Bandiguda,21,28,10,2128001004820600
427820,Dangachua,21,397,3194,4820700,Dangachua,21,28,10,2128001004820700
427821,Gumundaligura,21,397,3194,4820900,Gumundaligura,21,28,10,2128001004820900
427822,Kuturiguda,21,397,3194,4821000,Kuturiguda,21,28,10,2128001004821000
427823,Semela,21,397,3194,4825300,Semela,21,28,10,2128001004825300
427824,Bhandli,21,397,3194,4825500,Bhandli,21,28,10,2128001004825500
427825,Kokaldi,21,397,3194,4825600,Kokaldi,21,28,10,2128001004825600
427826,Kantasaraguda,21,397,3194,4825700,Kantasaraguda,21,28,10,2128001004825700
427827,Ghatualiguda,21,397,3194,4825800,Ghatualiguda,21,28,10,2128001004825800
427828,Churahandi,21,397,3194,4825900,Churahandi,21,28,10,2128001004825900
427829,Asonga,21,397,3194,4826000,Asonga,21,28,10,2128001004826000
427830,Parsaguda,21,397,3194,4826100,Parsaguda,21,28,10,2128001004826100
427831,Karchamal,21,397,3194,4826200,Karchamal,21,28,10,2128001004826200
427832,Madeigan,21,397,3194,4826300,Madeigan,21,28,10,2128001004826300
427833,Betal,21,397,3194,4826400,Betal,21,28,10,2128001004826400
427834,Bagdari,21,397,3194,4826500,Bagdari,21,28,10,2128001004826500
427835,Bhurbusi,21,397,3194,4826600,Bhurbusi,21,28,10,2128001004826600
427836,Sirisi,21,397,3194,4826700,Sirisi,21,28,10,2128001004826700
427837,Badamasigan,21,397,3194,4826800,Badamasigan,21,28,10,2128001004826800
427838,Bhatigan,21,397,3194,4826900,Bhatigan,21,28,10,2128001004826900
427839,Boragam,21,397,3194,4827000,Boragam,21,28,10,2128001004827000
427840,Mundaguda,21,397,3194,4827100,Mundaguda,21,28,10,2128001004827100
427841,Sankarda,21,397,3194,4827200,Sankarda,21,28,10,2128001004827200
427842,Chirma,21,397,3194,4827300,Chirma,21,28,10,2128001004827300
427843,Dugulahandi,21,397,3194,4827400,Dugulahandi,21,28,10,2128001004827400
427844,Khandibagdori,21,397,3194,4827500,Khandibagdori,21,28,10,2128001004827500
427846,Motigan,21,397,3195,4814000,Motigan,21,28,10,2128001004814000
427847,Badasirisiaguda,21,397,3195,4814100,Badasirisiaguda,21,28,10,2128001004814100
427848,Baraguda,21,397,3195,4815800,Baraguda,21,28,10,2128001004815800
427849,Balenga,21,397,3195,4816000,Balenga,21,28,10,2128001004816000
427850,Kusumi,21,397,3195,4816100,Kusumi,21,28,10,2128001004816100
427851,Mirimunda,21,397,3195,4816200,Mirimunda,21,28,10,2128001004816200
427853,Keragan,21,397,3195,4816400,Keragan,21,28,10,2128001004816400
427854,Sikaraguda,21,397,3195,4816500,Sikaraguda,21,28,10,2128001004816500
427855,Padargan,21,397,3195,4816600,Padargan,21,28,10,2128001004816600
427856,Kodabhata,21,397,3195,4816700,Kodabhata,21,28,10,2128001004816700
427858,Ghodadhanua,21,397,3195,4816900,Ghodadhanua,21,28,10,2128001004816900
427859,Pikaddhanua,21,397,3195,4817000,Pikaddhanua,21,28,10,2128001004817000
427860,Majhidhanua,21,397,3195,4817100,Majhidhanua,21,28,10,2128001004817100
427861,Mundidhanua,21,397,3195,4817200,Mundidhanua,21,28,10,2128001004817200
427862,Saraladhanua,21,397,3195,4817300,Saraladhanua,21,28,10,2128001004817300
427863,Bansuli,21,397,3195,4817400,Bansuli,21,28,10,2128001004817400
427864,Kosagumuda,21,397,3195,4817500,Kosagumuda,21,28,10,2128001004817500
427865,Paidapalli,21,397,3195,4817600,Paidapalli,21,28,10,2128001004817600
427866,Santoshpur,21,397,3195,4817700,Santoshpur,21,28,10,2128001004817700
427867,Temra,21,397,3195,4817800,Temra,21,28,10,2128001004817800
427868,Churahandi,21,397,3195,4817900,Churahandi,21,28,10,2128001004817900
427869,Belputi,21,397,3195,4818000,Belputi,21,28,10,2128001004818000
427870,Bajargad,21,397,3195,4818200,Bajargad,21,28,10,2128001004818200
427871,Majhiguda,21,397,3195,4818300,Majhiguda,21,28,10,2128001004818300
427872,Junapani,21,397,3195,4818400,Junapani,21,28,10,2128001004818400
427873,Parajaguda,21,397,3195,4818500,Parajaguda,21,28,10,2128001004818500
427874,Pakhanaguda,21,397,3195,4818800,Pakhanaguda,21,28,10,2128001004818800
427875,Nuaguda,21,397,3195,4820800,Nuaguda,21,28,10,2128001004820800
427876,Jabaguda,21,397,3195,4821100,Jabaguda,21,28,10,2128001004821100
427877,Churuchunda,21,397,3195,4821200,Churuchunda,21,28,10,2128001004821200
427878,Kutiguda,21,397,3195,4821300,Kutiguda,21,28,10,2128001004821300
427879,Panduguda,21,397,3195,4821400,Panduguda,21,28,10,2128001004821400
427880,Rajoda,21,397,3195,4821500,Rajoda,21,28,10,2128001004821500
427881,Nenganal,21,397,3195,4821600,Nenganal,21,28,10,2128001004821600
427882,Chhelipadar,21,397,3195,4821700,Chhelipadar,21,28,10,2128001004821700
427884,Kusumapalli,21,397,3195,4821900,Kusumapalli,21,28,10,2128001004821900
427885,Bamuni,21,397,3195,4822000,Bamuni,21,28,10,2128001004822000
427886,Kidripalli,21,397,3195,4822100,Kidripalli,21,28,10,2128001004822100
427887,Maliatigan,21,397,3195,4822200,Maliatigan,21,28,10,2128001004822200
427888,Badamoda,21,397,3195,4822300,Badamoda,21,28,10,2128001004822300
427889,Anchala,21,397,3195,4822400,Anchala,21,28,10,2128001004822400
427890,Umargan,21,397,3195,4822500,Umargan,21,28,10,2128001004822500
427891,Aunli,21,397,3195,4822600,Aunli,21,28,10,2128001004822600
427892,Hardoli,21,397,3195,4822700,Hardoli,21,28,10,2128001004822700
427893,Bhainsabeda,21,397,3195,4822800,Bhainsabeda,21,28,10,2128001004822800
427894,Gojagam,21,397,3195,4822900,Gojagam,21,28,10,2128001004822900
427895,Duragam,21,397,3195,4823000,Duragam,21,28,10,2128001004823000
427896,Ukiapalli,21,397,3195,4823100,Ukiapalli,21,28,10,2128001004823100
427897,Barogam,21,397,3195,4823200,Barogam,21,28,10,2128001004823200
427898,Ghatbasuli,21,397,3195,4823300,Ghatbasuli,21,28,10,2128001004823300
427899,Amodapatighatchura,21,397,3195,4823400,Amodapatighatchura,21,28,10,2128001004823400
427900,Alupodar,21,397,3195,4823500,Alupodar,21,28,10,2128001004823500
427901,Ghatakusumi,21,397,3195,4823600,Ghatakusumi,21,28,10,2128001004823600
427902,Kidingpodar,21,397,3195,4823700,Kidingpodar,21,28,10,2128001004823700
427903,Koromimutha Ghatchura,21,397,3195,4823800,Koromimutha Ghatchura,21,28,10,2128001004823800
427904,Tikrakusumi,21,397,3195,4823900,Tikrakusumi,21,28,10,2128001004823900
427905,Tikirachura,21,397,3195,4824000,Tikirachura,21,28,10,2128001004824000
427906,Polligam,21,397,3195,4824100,Polligam,21,28,10,2128001004824100
427907,Sanaamoda,21,397,3195,4824200,Sanaamoda,21,28,10,2128001004824200
427908,Mankidi,21,397,3195,4824300,Mankidi,21,28,10,2128001004824300
427909,Binjili,21,397,3195,4824400,Binjili,21,28,10,2128001004824400
427910,Neigam,21,397,3195,4824500,Neigam,21,28,10,2128001004824500
427911,Chatalahandi,21,397,3195,4824600,Chatalahandi,21,28,10,2128001004824600
427912,Balenga,21,397,3195,4824700,Balenga,21,28,10,2128001004824700
427913,Rampalli,21,397,3195,4824800,Rampalli,21,28,10,2128001004824800
427914,Keragam,21,397,3195,4824900,Keragam,21,28,10,2128001004824900
427915,Gumundoli,21,397,3195,4825000,Gumundoli,21,28,10,2128001004825000
427916,Kerla,21,397,3195,4825100,Kerla,21,28,10,2128001004825100
427917,Rasiaguda,21,397,3195,4825200,Rasiaguda,21,28,10,2128001004825200
427918,Tusiguda,21,397,3195,4825400,Tusiguda,21,28,10,2128001004825400
427919,Mantriguda,21,397,3196,4807400,Mantriguda,21,28,9,2128000904807400
427920,Dharanbeda,21,397,3196,4807500,Dharanbeda,21,28,9,2128000904807500
427921,Chikili,21,397,3196,4807600,Chikili,21,28,9,2128000904807600
427922,Gomagura,21,397,3196,4807700,Gomagura,21,28,9,2128000904807700
427923,Sanakumuli,21,397,3196,4807800,Sanakumuli,21,28,9,2128000904807800
427924,Baghasiuni,21,397,3196,4807900,Baghasiuni,21,28,9,2128000904807900
427925,Baminikote,21,397,3196,4808000,Baminikote,21,28,9,2128000904808000
427926,Jamuguda,21,397,3196,4808100,Jamuguda,21,28,9,2128000904808100
427927,Bhatigan,21,397,3196,4808200,Bhatigan,21,28,9,2128000904808200
427928,Kukudabai,21,397,3196,4808300,Kukudabai,21,28,9,2128000904808300
427929,Bijaraguda,21,397,3196,4808400,Bijaraguda,21,28,9,2128000904808400
427930,Patramunda,21,397,3196,4808600,Patramunda,21,28,9,2128000904808600
427931,Taragam,21,397,3196,4808700,Taragam,21,28,9,2128000904808700
427932,Pakhanguda,21,397,3196,4808800,Pakhanguda,21,28,9,2128000904808800
427933,Pilika,21,397,3196,4808900,Pilika,21,28,9,2128000904808900
427934,Dungriguda,21,397,3196,4809000,Dungriguda,21,28,9,2128000904809000
427935,Teliguda,21,397,3196,4809100,Teliguda,21,28,9,2128000904809100
427936,Bikrampur,21,397,3196,4809200,Bikrampur,21,28,9,2128000904809200
427937,Deula,21,397,3196,4809300,Deula,21,28,9,2128000904809300
427938,Chakachapar,21,397,3196,4809400,Chakachapar,21,28,9,2128000904809400
427939,Khandaguda,21,397,3196,4809500,Khandaguda,21,28,9,2128000904809500
427940,Chutiaguda,21,397,3196,4809600,Chutiaguda,21,28,9,2128000904809600
427941,Gadabaguda,21,397,3196,4809700,Gadabaguda,21,28,9,2128000904809700
427942,Kesariguda,21,397,3196,4809800,Kesariguda,21,28,9,2128000904809800
427943,Kurlughati,21,397,3196,4809900,Kurlughati,21,28,9,2128000904809900
427944,Kobaguda,21,397,3196,4810000,Kobaguda,21,28,9,2128000904810000
427945,Belgam,21,397,3196,4810100,Belgam,21,28,9,2128000904810100
427946,Suruguda,21,397,3196,4810200,Suruguda,21,28,9,2128000904810200
427947,Sagarmunda,21,397,3196,4810300,Sagarmunda,21,28,9,2128000904810300
427948,Dongarbheja,21,397,3196,4810400,Dongarbheja,21,28,9,2128000904810400
427949,Mantriguda,21,397,3196,4810500,Mantriguda,21,28,9,2128000904810500
427950,Nandahandi,21,397,3196,4810600,Nandahandi,21,28,9,2128000904810600
427951,Khuntia,21,397,3196,4810700,Khuntia,21,28,9,2128000904810700
427952,Sindhiguda,21,397,3196,4810800,Sindhiguda,21,28,9,2128000904810800
427953,Nuagarh,21,397,3196,4810900,Nuagarh,21,28,9,2128000904810900
427954,Hirli,21,397,3196,4811000,Hirli,21,28,9,2128000904811000
427955,Lalitadeipursasan,21,397,3196,4811100,Lalitadeipursasan,21,28,9,2128000904811100
427956,Bangapali,21,397,3196,4811200,Bangapali,21,28,9,2128000904811200
427957,Agnipur,21,397,3196,4811300,Agnipur,21,28,9,2128000904811300
427958,Bhatra,21,397,3196,4811400,Bhatra,21,28,9,2128000904811400
427959,Siuni,21,397,3196,4811500,Siuni,21,28,9,2128000904811500
427960,Chirmapandi,21,397,3196,4811600,Chirmapandi,21,28,9,2128000904811600
427961,Sanamasigam,21,397,3196,4811700,Sanamasigam,21,28,9,2128000904811700
427962,Ambadola,21,397,3196,4811800,Ambadola,21,28,9,2128000904811800
427963,Churahandi,21,397,3196,4811900,Churahandi,21,28,9,2128000904811900
427964,Mahulpadar,21,397,3196,4812000,Mahulpadar,21,28,9,2128000904812000
427965,Daspur,21,397,3196,4812100,Daspur,21,28,9,2128000904812100
427966,Maliguda,21,397,3196,4812200,Maliguda,21,28,9,2128000904812200
427967,Sindhigan,21,397,3196,4812300,Sindhigan,21,28,9,2128000904812300
427968,Menjar,21,397,3196,4812400,Menjar,21,28,9,2128000904812400
427969,Pujariguda,21,397,3196,4812500,Pujariguda,21,28,9,2128000904812500
427970,Dedesapali,21,397,3196,4812600,Dedesapali,21,28,9,2128000904812600
427971,Dahibhata,21,397,3196,4812800,Dahibhata,21,28,9,2128000904812800
427972,Paik-Miniguda,21,397,3196,4812900,Paik-Miniguda,21,28,9,2128000904812900
427973,Parajaminiguda,21,397,3196,4813000,Parajaminiguda,21,28,9,2128000904813000
427974,Maliguda,21,397,3196,4813100,Maliguda,21,28,9,2128000904813100
427975,Bania,21,397,3196,4813200,Bania,21,28,9,2128000904813200
427976,Nishnahandi,21,397,3196,4813300,Nishnahandi,21,28,9,2128000904813300
427977,Ekamba,21,397,3196,4813400,Ekamba,21,28,9,2128000904813400
427978,Kusumi (OG),21,397,3196,4812700,Kusumi,21,28,9,2128000904812700
